0,8600
0,7337
0,6604
0,6967
0,6500
0,6468
0,5756
0,5709
0,5900
0,6954
0,6805
0,6287
0,6268
0,6081
0,6208
0,6049
0,6274
0,6133
0,6300
0,6195
0,6133
0,6206
0,6135
0,6092
0,6129
0,6167
0,6200
0,5426
0,5400
0,5485
0,6221
0,5954
0,6220
0,6305
0,5179
0,5137
0,4364
0,4806
0,3400
0,4221
0,4500
0,3357
0,3100
0,3539
0,3376
0,3197
0,3202
0,4004
0,4105
0,4268
0,4300
0,4064
0,4282
0,4240
0,3857
0,4288
0,3300
0,3094
0,3084
0,3166
0,3044
0,3205
0,3192
0,3205
0,3000
0,2392
0,2473
0,2973
0,2932
0,2804
0,2792
0,2994
0,1600
0,1258
0,0700
0,0705
0,1800
0,0589
0,1476
0,1760
0,0534
0,0817
0,0768
0,1035
0,1324
0,0252
0,0242
0,0026
-0,0260
0,0205
-0,0310
0,0060
0,0199
-0,0325
-0,0700
-0,0289
-0,0200
-0,0305
-0,0500
-0,1532
-0,1172
-0,1290
-0,2000
0,0065
0,0600
0,0880
0,0740
0,0761
0,0500
-0,1576
-0,0839
-0,1191
-0,1467
-0,1705
-0,0808
-0,1540
-0,1163
-0,1990
0,0059
-0,1144
-0,1738
0,0563
-0,1330
0,0951
0,0162
0,0267
0,0100
-0,0344
-0,0447
-0,0377
-0,0342
-0,0327
-0,0431
-0,0118
-0,0381
-0,0549
-0,0400
-0,0371
-0,0300
0,1703
0,0865
0,1653
0,0919
0,1558
0,1676
0,1689
0,1034
0,1205
0,0805
0,1439
0,0800
-0,0104
-0,0127
-0,0166
-0,0200
-0,0606
-0,0954
-0,0315
-0,0826
-0,0674
-0,0793
-0,1054
-0,0826
-0,0976
-0,0248
-0,1145
-0,1104
-0,1079
-0,1026
-0,0971
-0,1018
-0,0989
-0,1267
-0,1438
-0,1179
-0,1453
-0,1362
-0,0563
-0,2327
-0,0944
-0,1440
-0,2403
-0,2167
-0,2071
-0,2169
-0,2221
-0,2202
-0,2206
-0,2217
-0,2209
-0,2220
-0,2217
-0,2200
-0,2303
-0,2789
-0,3073
-0,4000
-0,2873
-0,1933
-0,0641
-0,1652
-0,0964
-0,1184
-0,1287
-0,2292
-0,3212
-0,3757
-0,3700
-0,3367
-0,3553
-0,3530
-0,4070
-0,3539
-0,3692
-0,4200
-0,3488
-0,3864
-0,4108
-0,3968
-0,3522
-0,3582
-0,3736
-0,4166
-0,3405
-0,3500
-0,2519
-0,1666
-0,1454
-0,1400
-0,1083
-0,0800
-0,1135
-0,1872
-0,2561
-0,2547
-0,1216
-0,1322
-0,1221
-0,1400
-0,1656
-0,3045
-0,2986
-0,2242
-0,2535
-0,1775
-0,3108
-0,2600
-0,2578
-0,2579
-0,2572
-0,2571
-0,2580
-0,2579
-0,2588
-0,2576
-0,2567
-0,2838
-0,2739
-0,2670
-0,2779
-0,3000
-0,1636
-0,2703
-0,1502
-0,1258
-0,0764
-0,0763
-0,0751
