0,8600
0,6867
0,7172
0,8272
0,6500
0,6152
0,5999
0,5709
0,5900
0,6954
0,6404
0,6287
0,5403
0,5345
0,5300
0,6049
0,6500
0,6471
0,6300
0,6534
0,6800
0,5737
0,5400
0,6092
0,6100
0,5980
0,6200
0,5624
0,5400
0,4228
0,4280
0,4397
0,4100
0,6203
0,6300
0,5137
0,4700
0,4613
0,4611
0,3676
0,4627
0,3357
0,3293
0,2810
0,2400
0,2213
0,2200
0,3431
0,4200
0,4268
0,4300
0,2913
0,3456
0,3704
0,4000
0,3652
0,3300
0,2873
0,1900
0,1825
0,1581
0,1453
0,1795
0,3374
0,1911
0,1782
0,1300
0,2973
0,3200
0,2608
0,1832
0,1837
0,1600
0,1090
0,1768
0,1755
0,1800
-0,0827
-0,1200
-0,0008
-0,0200
-0,0584
-0,0800
0,0238
0,1500
0,0436
0,0100
0,0100
0,0108
0,0167
0,0300
0,0672
0,0700
-0,0325
-0,0262
-0,0155
-0,0214
-0,0240
-0,0500
-0,0661
-0,1263
-0,1510
-0,0858
0,0586
0,0600
0,0696
0,0699
0,0763
0,0277
0,0201
-0,0300
0,0113
0,0400
0,1087
0,0600
0,0480
-0,1220
-0,1041
0,0246
-0,1349
-0,0691
-0,1053
-0,1201
-0,0510
-0,0510
-0,1009
0,0100
-0,1280
-0,1221
-0,1631
-0,1700
-0,0616
-0,0800
-0,0842
-0,0900
-0,0549
-0,0400
-0,0093
0,0580
0,1703
0,1867
0,2890
0,2600
0,1580
0,1400
0,1509
0,1000
0,1947
0,1300
0,0963
0,0960
0,0792
0,0303
0,0449
-0,0200
-0,0841
-0,0535
-0,1111
-0,1500
-0,1378
-0,1127
-0,1032
-0,1996
-0,2413
-0,2800
-0,1145
-0,0921
-0,0663
-0,0702
-0,0971
-0,1400
-0,2937
-0,3600
-0,1699
-0,1677
-0,1453
-0,2000
-0,1429
-0,0900
-0,1371
-0,2000
-0,2076
-0,2800
-0,2538
-0,2400
-0,2448
-0,2700
-0,2655
-0,2100
-0,2054
-0,2600
-0,1983
-0,2097
-0,2233
-0,2500
-0,3073
-0,4000
-0,2873
-0,3400
-0,0641
-0,1100
-0,1317
-0,1500
-0,2549
-0,3300
-0,3212
-0,3400
-0,3520
-0,3431
-0,3740
-0,4057
-0,4240
-0,4700
-0,4387
-0,4200
-0,4037
-0,3867
-0,4070
-0,2100
-0,2910
-0,2700
-0,3293
-0,4400
-0,3405
-0,2908
-0,2519
-0,2600
-0,1806
-0,1400
-0,0728
-0,0800
-0,1135
-0,1500
-0,2646
-0,2700
-0,1216
-0,1000
-0,0956
-0,1793
-0,1581
-0,2100
-0,2809
-0,3000
-0,3235
-0,2823
-0,2945
-0,2600
-0,2582
-0,2700
-0,3264
-0,3600
-0,1065
-0,1235
-0,2159
-0,1857
-0,2567
-0,3200
-0,2094
-0,2900
-0,2910
-0,3000
-0,2156
-0,2133
-0,1534
-0,1900
-0,0764
-0,0900
-0,1099
-0,1100
-0,1248
-0,2000
