0,8943
0,8600
0,7337
0,7047
0,6808
0,6500
0,6152
0,5943
0,5709
0,6364
0,6927
0,7100
0,6287
0,6400
0,6165
0,6115
0,6049
0,6500
0,6079
0,5773
0,5891
0,6072
0,5737
0,5400
0,6092
0,6100
0,5980
0,6200
0,5426
0,5400
0,4228
0,4200
0,4397
0,4100
0,4886
0,6300
0,5721
0,4710
0,6050
0,6275
0,4960
0,4500
0,4106
0,3644
0,2810
0,2535
0,2523
0,2200
0,3153
0,3869
0,3104
0,2539
0,3983
0,2786
0,3028
0,4000
0,3558
0,3300
0,2246
0,1620
0,1303
0,1441
0,1453
0,2834
0,3374
0,3000
0,3100
0,3162
0,3098
0,3200
0,3151
0,2490
0,2234
0,2092
0,2197
0,2075
0,1935
0,1800
0,0627
-0,1200
-0,0797
-0,0200
-0,0758
-0,0800
0,1608
0,1500
0,0767
0,0100
-0,0803
-0,0900
0,0075
0,0300
0,0688
0,0700
-0,0325
-0,0700
-0,0155
-0,0200
-0,0240
-0,1199
-0,1349
-0,1205
-0,1510
-0,2000
0,1047
0,0600
0,0324
0,0200
0,0290
0,0500
0,0201
0,0358
0,0214
0,0400
0,0464
0,0600
-0,0715
-0,0698
0,0431
0,0352
0,0333
0,0418
-0,1160
0,0226
0,0951
0,0800
0,0244
0,0100
-0,0140
-0,0600
-0,1198
-0,1700
-0,0616
-0,0800
-0,0534
-0,0436
-0,0512
-0,0400
0,1183
0,2049
0,2824
0,2550
0,2890
0,2600
0,1529
0,2024
0,1509
0,1397
0,1421
0,1300
0,1119
0,0800
0,0631
-0,0200
-0,0200
-0,0200
-0,0200
-0,0200
-0,1111
-0,1500
-0,1378
-0,1254
-0,1032
-0,1400
-0,1391
-0,1319
-0,1145
-0,0708
-0,0663
-0,0951
-0,0971
-0,1492
-0,2937
-0,3600
-0,1699
-0,2100
-0,1453
-0,2000
-0,1660
-0,0900
-0,1371
-0,2352
-0,2403
-0,2800
-0,2071
-0,2400
-0,2221
-0,2700
-0,2693
-0,2100
-0,2075
-0,2014
-0,1983
-0,2200
-0,1993
-0,2952
-0,2199
-0,4000
-0,3034
-0,3731
-0,0641
-0,1100
-0,1317
-0,1500
-0,3079
-0,3300
-0,3212
-0,3400
-0,3467
-0,3465
-0,3740
-0,4200
-0,4453
-0,4700
-0,4508
-0,4200
-0,2454
-0,2562
-0,2131
-0,2100
-0,2910
-0,2700
-0,4187
-0,3911
-0,3405
-0,3500
-0,3028
-0,2600
-0,1454
-0,1400
-0,0728
-0,1199
-0,0924
-0,1500
-0,2561
-0,2700
-0,1216
-0,1000
-0,1591
-0,1894
-0,2299
-0,2100
-0,2350
-0,2764
-0,2281
-0,2900
-0,2505
-0,2768
-0,2545
-0,2400
-0,3264
-0,3600
-0,2002
-0,1100
-0,1162
-0,2000
-0,2023
-0,2010
-0,2094
-0,2160
-0,2245
-0,3000
-0,2156
-0,1793
-0,1534
-0,1385
-0,0764
-0,0900
-0,1088
-0,1100
-0,1248
