0.8733
0.93
1.0735
1.09
1.2219
1.28
1.1976
1.33
1.0379
1.12
1.1153
1.09
0.9621
1.01
0.9853
1.06
0.9151
0.81
0.8663
0.77
0.8025
0.72
0.8737
0.77
0.8515
0.78
0.7707
0.73
0.8928
0.9
0.8810
0.87
0.8147
0.81
0.8258
0.78
0.6838
0.68
0.7767
0.85
0.7793
0.9
0.7874
0.81
0.6871
0.57
0.7527
0.65
0.7864
0.86
0.7949
0.78
0.7659
0.76
0.4764
0.5
0.6881
0.73
0.6921
0.66
0.8191
0.8
0.6703
0.69
0.6763
0.76
0.6569
0.65
0.6590
0.58
0.6752
0.65
0.7051
0.61
0.5544
0.52
0.6059
0.65
0.6242
0.56
0.5751
0.66
0.4540
0.51
0.6999
0.74
0.6930
0.78
0.7134
0.75
0.6596
0.63
0.6790
0.56
0.6953
0.61
0.7134
0.76
0.7241
0.68
0.5169
0.57
0.4187
0.48
0.4153
0.45
0.5405
0.53
0.4786
0.55
0.6287
0.66
0.5904
0.55
0.6063
0.72
0.6210
0.74
0.6375
0.58
0.5674
0.52
0.6459
0.64
0.5850
0.63
0.4881
0.5
0.4616
0.5
0.4788
0.48
0.7642
0.79
0.6185
0.7
0.5641
0.61
0.6503
0.64
0.7210
0.61
0.7262
0.64
0.7539
0.74
0.8237
0.86
0.8403
0.91
0.7057
0.78
0.6979
0.73
0.6089
0.64
0.6648
0.77
0.6367
0.64
0.7006
0.69
0.6891
0.66
0.6327
0.71
0.6645
0.64
0.5802
0.63
0.6460
0.6
0.5729
0.52
0.5613
0.53
0.5866
0.6
0.5555
0.53
0.6621
0.66
0.6605
0.66
0.5231
0.64
0.5489
0.43
0.5699
0.6
0.5242
0.47
0.4938
0.5
0.4767
0.52
0.7576
0.73
0.3740
0.35
0.2682
0.25
0.4797
0.48
0.5125
0.57
0.5603
0.59
0.5715
0.64
0.5444
0.6
0.5241
0.61
0.5308
0.57
0.6040
0.67
0.7318
0.75
0.6635
0.71
0.6586
0.69
0.8772
0.96
0.7621
0.77
0.6393
0.72
0.6752
0.69
0.6257
0.64
0.6172
0.71
0.6134
0.54
0.6308
0.63
0.5465
0.47
0.5144
0.49
0.5924
0.62
0.6199
0.71
0.4584
0.56
0.6180
0.67
0.7215
0.75
0.6868
0.79
0.6814
0.76
0.6177
0.62
0.6516
0.65
0.6650
0.65
0.6525
0.64
0.7255
0.68
0.6885
0.69
0.5119
0.57
0.6207
0.71
0.5060
0.51
0.7545
0.72
0.6125
0.65
0.5260
0.52
0.5091
0.44
0.4761
0.26
0.4651
0.42
0.4412
0.41
0.5895
0.62
0.6945
0.65
0.7179
0.69
0.5924
0.57
0.7320
0.73
0.5730
0.54
0.7220
0.75
0.6346
0.65
0.6157
0.65
0.5365
0.54
0.5357
0.48
0.5916
0.62
0.5565
0.54
0.5654
0.57
0.5604
0.54
0.6869
0.72
0.4333
0.41
0.5871
0.59
0.4736
0.56
0.5640
0.64
0.5305
0.54
0.6174
0.6
0.5831
0.54
0.5581
0.64
0.5667
0.58
0.7857
0.9
0.7794
0.75
0.6975
0.74
0.5074
0.54
0.6824
0.69
0.4956
0.52
0.5001
0.55
0.5973
0.49
0.5534
0.6
0.5308
0.54
0.5950
0.59
0.5623
0.51
0.6265
0.57
0.3904
0.46
0.4702
0.44
0.3154
0.3
0.2557
0.33
0.2999
0.29
0.4311
0.43
0.4508
0.42
0.3906
0.42
0.4046
0.43
0.4635
0.39
0.6268
0.59
0.5536
0.59
0.5405
0.58
0.3412
0.26
0.5748
0.47
0.3644
0.4
0.3720
0.43
0.3952
0.43
0.3638
0.34
0.3975
0.41
0.4150
0.37
0.4043
0.32
0.4537
0.33
0.3684
0.33
0.6696
0.67
0.4981
0.48
0.5775
0.57
0.4086
0.49
0.4913
0.46
0.5238
0.45
0.6768
0.67
0.7304
0.7
0.6641
0.77
0.6645
0.71
0.7305
0.63
0.6360
0.61
0.8610
0.88
0.6016
0.6
0.6266
0.59
0.5821
0.65
0.6413
0.65
0.6199
0.55
0.5394
0.42
0.5045
0.36
0.5287
0.54
0.4170
0.38
0.4502
0.36
0.4583
0.5
0.4251
0.37
0.3714
0.32
0.3845
0.4
0.2780
0.4
0.2221
0.2
0.2602
0.26
0.3132
0.48
0.3194
0.35
0.3493
0.26
0.3869
0.29
0.2682
0.36
0.3219
0.34
0.4531
0.48
0.2584
0.27
0.3421
0.29
0.4482
0.44
0.4316
0.48
0.3813
0.34
0.4975
0.48
0.4232
0.48
0.4613
0.44
0.3509
0.28
0.4053
0.45
0.4608
0.45
0.6843
0.78
0.5457
0.5
0.3990
0.36
0.4471
0.45
0.4224
0.42
0.3266
0.31
0.3032
0.22
0.3083
0.31
0.3776
0.41
0.3769
0.28
0.3548
0.4
0.3523
0.26
0.0745
0.03
0.2854
0.3
0.3124
0.19
0.0887
0.07
0.2402
0.22
0.1650
0.1
0.2075
0.13
0.2288
0.27
0.2889
0.23
0.3394
0.26
0.3108
0.26
0.4176
0.35
0.3924
0.38
0.3800
0.37
0.2790
0.21
0.0855
0.04
0.1111
0.09
0.0575
0.0
0.1337
0.09
0.1308
0.13
0.2774
0.23
0.3227
0.32
0.2875
0.23
0.4306
0.46
0.4451
0.42
0.4666
0.45
0.3004
