0,8943
0,8600
0,7337
0,7400
0,6352
0,6569
0,6952
0,7092
0,5709
0,5900
0,6954
0,7100
0,6287
0,6400
0,5644
0,5300
0,5951
0,6500
0,6477
0,6300
0,6534
0,6800
0,5737
0,5400
0,6092
0,6100
0,5990
0,5529
0,5980
0,5494
0,4228
0,4200
0,4397
0,4100
0,6305
0,5724
0,5137
0,4900
0,3479
0,3400
0,4527
0,3281
0,3603
0,3831
0,2810
0,2400
0,2523
0,4011
0,2880
0,3380
0,4268
0,4300
0,2913
0,3949
0,3161
0,4000
0,3652
0,3300
0,2588
0,1900
0,1303
0,1327
0,1397
0,1500
0,1603
0,1507
0,1782
0,1300
0,2973
0,1764
0,2780
0,2952
0,2374
0,1600
0,1103
0,0700
0,1135
0,1800
-0,0827
-0,0509
-0,0008
0,1488
0,0600
0,0924
0,1608
0,0509
0,0252
-0,0413
-0,0423
-0,0900
0,0351
0,0300
0,0508
0,0700
-0,0325
-0,0700
-0,0409
-0,0200
-0,0331
-0,0500
-0,0794
-0,1000
-0,1073
-0,2000
0,1047
0,0600
0,0880
0,0847
0,0763
0,0500
0,0201
-0,0300
0,0260
0,0400
0,0442
0,0451
0,0480
-0,0700
-0,1990
-0,1411
-0,1349
-0,1193
-0,1160
-0,0293
-0,0978
-0,0388
0,0244
0,0100
-0,0764
-0,1526
-0,1631
-0,0881
-0,0616
-0,0800
-0,0534
-0,0465
-0,0177
-0,0307
-0,0093
-0,0300
0,0928
0,1200
0,2286
0,2600
0,2554
0,2588
0,1024
0,1000
0,1947
0,1579
0,0776
0,1368
-0,0104
-0,0256
-0,0282
-0,0229
-0,0156
-0,0200
-0,0708
-0,1500
-0,1378
-0,1900
-0,1895
-0,1400
-0,2534
-0,2800
-0,2717
-0,1600
-0,1422
-0,1530
-0,1438
-0,1400
-0,2937
-0,2799
-0,2770
-0,2100
-0,1453
-0,2000
-0,0563
-0,0900
-0,1368
-0,1594
-0,2403
-0,2800
-0,2753
-0,2400
-0,2221
-0,2700
-0,1409
-0,2100
-0,2054
-0,2600
-0,2229
-0,2200
-0,3326
-0,2788
-0,2833
-0,2615
-0,2772
-0,3400
-0,0641
-0,1100
-0,1317
-0,1500
-0,2507
-0,3330
-0,2252
-0,3400
-0,3452
-0,4400
-0,3740
-0,4200
-0,4256
-0,4348
-0,4362
-0,4200
-0,3975
-0,3900
-0,2131
-0,3535
-0,3435
-0,2253
-0,4187
-0,3885
-0,3628
-0,3500
-0,3414
-0,2600
-0,1454
-0,1400
-0,0728
-0,1086
-0,1135
-0,1636
-0,2561
-0,2700
-0,1216
-0,1000
-0,0956
-0,1400
-0,2299
-0,2775
-0,2809
-0,3148
-0,3235
-0,2900
-0,2845
-0,2600
-0,2582
-0,2400
-0,3264
-0,1160
-0,1065
-0,1100
-0,1526
-0,2532
-0,2567
-0,2554
-0,2275
-0,2251
-0,2245
-0,3000
-0,2865
-0,2700
-0,2641
-0,1900
-0,1653
-0,0900
-0,0751
-0,1100
-0,1248
-0,2000
