0,8943
0,7565
0,7781
0,8543
0,8469
0,8611
0,8426
0,7908
0,8089
0,8689
0,8845
0,7100
0,6857
0,6526
0,6051
0,7047
0,6793
0,7093
0,6186
0,6649
0,6460
0,6087
0,5737
0,5229
0,4174
0,5469
0,5383
0,4205
0,4562
0,4504
0,5176
0,4726
0,4821
0,4100
0,3818
0,2833
0,3746
0,3418
0,3557
0,3879
0,4063
0,3177
0,3233
0,3055
0,2810
0,2947
0,3193
0,3881
0,3947
0,3013
0,3653
0,3249
0,3734
0,3239
0,3772
0,4000
0,3407
0,3884
0,3730
0,2789
0,3980
0,3727
0,3560
0,2813
0,2714
0,2462
0,1782
0,1790
0,1784
0,1782
0,1786
0,1794
0,1782
0,1782
0,1790
0,1786
0,1792
0,1800
0,0087
0,1149
0,1681
0,0935
0,1351
0,0754
0,1045
0,0721
0,0208
0,1016
-0,0803
-0,0738
-0,0556
-0,0721
-0,0506
-0,0501
-0,0725
-0,0755
-0,0555
-0,0558
-0,0691
-0,0500
0,0106
-0,0299
0,0163
-0,0373
0,0022
0,0199
0,0142
0,0009
-0,0488
-0,0409
0,0201
-0,0574
0,0149
-0,1103
-0,0252
-0,1034
-0,0553
-0,1339
-0,0300
-0,1354
-0,0500
-0,1400
-0,0649
-0,1165
-0,1104
-0,0769
-0,1292
-0,0762
-0,1058
-0,1351
-0,1012
-0,1297
-0,0616
0,1277
0,1955
0,0885
0,2394
0,0361
0,0759
0,0619
0,0223
0,1541
0,1496
0,2600
0,1557
0,1103
0,1644
0,0286
0,0068
0,0781
0,0513
0,1938
0,0669
0,1511
-0,0282
-0,2039
-0,0619
-0,1383
-0,1197
-0,0619
-0,2465
-0,1602
-0,0903
-0,0385
-0,1095
-0,2800
-0,2479
-0,2609
-0,1934
-0,1796
-0,1646
-0,1770
-0,2243
-0,1647
-0,1488
-0,1891
-0,1453
-0,2612
-0,2087
-0,2071
-0,2102
-0,1851
-0,2598
-0,1898
-0,1822
-0,1728
-0,2319
-0,2700
-0,2746
-0,2728
-0,2740
-0,2806
-0,2732
-0,2752
-0,2707
-0,2784
-0,2809
-0,2767
-0,2873
-0,3746
-0,4362
-0,3577
-0,4138
-0,3330
-0,3391
-0,2931
-0,3059
-0,3955
-0,3758
-0,4400
-0,3020
-0,4166
-0,3391
-0,4081
-0,3067
-0,3262
-0,3672
-0,3893
-0,3592
-0,3446
-0,2910
-0,2173
-0,0873
-0,1009
-0,1419
-0,1525
-0,1526
-0,2737
-0,2296
-0,2687
-0,2288
-0,0800
-0,1210
-0,2776
-0,1481
-0,2402
-0,1273
-0,2040
-0,1086
-0,1289
-0,2103
-0,1901
-0,2809
-0,2657
-0,2250
-0,2706
-0,1536
-0,1275
-0,2694
-0,1517
-0,2516
-0,2795
-0,1598
-0,1100
-0,1519
-0,1116
-0,1505
-0,1365
-0,1226
-0,1167
-0,1358
-0,1274
-0,1432
-0,1265
-0,1534
