0,7100
0,6088
0,6978
0,7007
0,6886
0,6823
0,6343
0,5951
0,6007
0,6841
0,5737
0,5737
0,5563
0,4257
0,4580
0,4542
0,4661
0,4891
0,5409
0,4264
0,5671
0,5041
0,4100
0,3790
0,3416
0,3776
0,3138
0,3600
0,3036
0,3732
0,3678
0,3963
0,3490
0,2810
0,3622
0,3542
0,3288
0,3283
0,3873
0,3880
0,2946
0,3023
0,2958
0,3933
0,4000
0,2543
0,2423
0,3479
0,1912
0,3947
0,2490
0,2660
0,2677
0,2884
0,3782
0,1782
0,1794
0,1790
0,1787
0,1786
0,1791
0,1788
0,1790
0,1800
0,1786
0,1793
0,1800
0,1079
0,0907
0,1592
0,0754
0,1641
0,1349
0,0520
0,1446
0,0381
0,0189
-0,0803
-0,0579
-0,0773
-0,0632
-0,0794
-0,0671
-0,0591
-0,0584
-0,0610
-0,0758
-0,0758
-0,0500
-0,0449
-0,0448
-0,0436
0,0158
-0,0305
0,0106
-0,0272
-0,0221
-0,0392
-0,0211
0,0201
-0,0824
-0,0246
-0,0723
-0,1179
-0,0846
-0,1237
0,0066
-0,1031
0,0196
-0,1399
-0,1400
-0,1319
-0,0849
-0,0649
-0,0860
-0,0893
-0,0646
-0,1018
-0,0739
-0,1039
-0,0942
-0,0616
0,2375
0,2328
0,2278
0,2166
0,2420
0,1980
0,2384
0,0594
0,0930
0,2438
0,2600
0,2578
0,1375
0,1542
0,1986
0,2190
0,0275
0,0998
0,0457
0,2248
0,0138
-0,0282
-0,2105
-0,2773
-0,0329
-0,1259
-0,2356
-0,1114
-0,1204
-0,0296
-0,1875
-0,0933
-0,2800
-0,1647
-0,2799
-0,2074
-0,1583
-0,1562
-0,2473
-0,2212
-0,1456
-0,1553
-0,1782
-0,1453
-0,2399
-0,2029
-0,2551
-0,1486
-0,1881
-0,2348
-0,2554
-0,1808
-0,1658
-0,1569
-0,2700
-0,2735
-0,2727
-0,2727
-0,2821
-0,2844
-0,2711
-0,2790
-0,2781
-0,2789
-0,2720
-0,2873
-0,3459
-0,4347
-0,4362
-0,3526
-0,3418
-0,3293
-0,3115
-0,3326
-0,4275
-0,3472
-0,4400
-0,3290
-0,3307
-0,3322
-0,3381
-0,3718
-0,3348
-0,3414
-0,3403
-0,3423
-0,2997
-0,2910
-0,1987
-0,1506
-0,2065
-0,2865
-0,2522
-0,1011
-0,1183
-0,0982
-0,1501
-0,1515
-0,0800
-0,1111
-0,2172
-0,2468
-0,1986
-0,2595
-0,2322
-0,2706
-0,1698
-0,2069
-0,1517
-0,2809
-0,1688
-0,1445
-0,1871
-0,2092
-0,2162
-0,2448
-0,1437
-0,2442
-0,2290
-0,1365
-0,1100
-0,1348
-0,1162
-0,1459
-0,1477
-0,1148
-0,1217
-0,1437
-0,1367
-0,1524
-0,1153
-0,1534
